,State,1,Crop,3,District,Year,Season,16,Area (ha),22,23,Production (t),27,29,Yield (t/ha)
12410,,,,,,2009-10,Kharif,,103.0,,,1401.0,,,13.601941747572816
12411,,,,,,2010-11,Kharif,,47.0,,,579.0,,,12.319148936170214
12412,,,,,,2011-12,Kharif,,74.0,,,962.0,,,13.0
12413,,,,,,2012-13,Kharif,,77.0,,,997.0,,,12.948051948051948
12414,,,,,,2013-14,Kharif,,86.0,,,1137.0,,,13.220930232558139
12415,,,,,AURAIYA,,,,,,,,,,
12416,,,,,,2004-05,Whole year,,77.0,,,895.0,,,11.623376623376624
12417,,,,,,2005-06,Whole year,,85.0,,,1112.0,,,13.08235294117647
12418,,,,,,2006-07,Kharif,,85.0,,,1160.0,,,13.647058823529413
12419,,,,,,2007-08,Kharif,,44.0,,,592.0,,,13.454545454545455
12420,,,,,,2008-09,Kharif,,33.0,,,405.0,,,12.272727272727273
12421,,,,,,2009-10,Kharif,,78.0,,,1061.0,,,13.602564102564102
12422,,,,,,2010-11,Kharif,,47.0,,,579.0,,,12.319148936170214
12423,,,,,,2011-12,Kharif,,73.0,,,949.0,,,13.0
12424,,,,,,2012-13,Kharif,,59.0,,,764.0,,,12.94915254237288
12425,,,,,,2013-14,Kharif,,83.0,,,1097.0,,,13.216867469879519
12426,,,,,AZAMGARH,,,,,,,,,,
12427,,,,,,2004-05,Whole year,,84.0,,,976.0,,,11.619047619047619
12428,,,,,,2005-06,Whole year,,14.0,,,183.0,,,13.071428571428571
12429,,,,,,2006-07,Kharif,,61.0,,,833.0,,,13.655737704918034
12430,,,,,,2007-08,Kharif,,12.0,,,162.0,,,13.5
12431,,,,,,2008-09,Kharif,,18.0,,,221.0,,,12.277777777777779
12432,,,,,,2009-10,Kharif,,21.0,,,286.0,,,13.619047619047619
12433,,,,,,2011-12,Kharif,,22.0,,,286.0,,,13.0
12434,,,,,,2012-13,Kharif,,4.0,,,52.0,,,13.0
12435,,,,,,2013-14,Kharif,,2.0,,,27.0,,,13.5
12436,,,,,BADAUN,,,,,,,,,,
12437,,,,,,2004-05,Whole year,,1506.0,,,17503.0,,,11.622177954847277
12438,,,,,,2005-06,Whole year,,1554.0,,,20327.0,,,13.08043758043758
12439,,,,,,2006-07,Kharif,,1417.0,,,19341.0,,,13.64925899788285
12440,,,,,,2007-08,Kharif,,1323.0,,,17812.0,,,13.46334089191232
12441,,,,,,2008-09,Kharif,,1041.0,,,12786.0,,,12.282420749279538
12442,,,,,,2009-10,Kharif,,1368.0,,,18605.0,,,13.600146198830409
12443,UTTAR PRADESH,,,,,,,,,,,,,,
12444,,,Sweet potato,,,,,,,,,,,,
12445,,,,,BADAUN,,,,,,,,,,
12446,,,,,,2010-11,Kharif,,1341.0,,,16514.0,,,12.314690529455628
12447,,,,,,2011-12,Kharif,,1298.0,,,16866.0,,,12.993836671802773
12448,,,,,,2012-13,Kharif,,1274.0,,,16494.0,,,12.94662480376766
12449,,,,,,2013-14,Kharif,,1252.0,,,16545.0,,,13.214856230031948
12450,,,,,BAGPAT,,,,,,,,,,
12451,,,,,,2004-05,Whole year,,6.0,,,70.0,,,11.666666666666668
12452,,,,,,2005-06,Whole year,,6.0,,,78.0,,,13.0
12453,,,,,,2006-07,Kharif,,15.0,,,205.0,,,13.666666666666668
12454,,,,,,2007-08,Kharif,,4.0,,,54.0,,,13.5
12455,,,,,,2008-09,Kharif,,9.0,,,110.0,,,12.222222222222221
12456,,,,,,2009-10,Kharif,,8.0,,,109.0,,,13.625
12457,,,,,,2011-12,Kharif,,7.0,,,91.0,,,13.0
12458,,,,,,2012-13,Kharif,,1.0,,,13.0,,,13.0
12459,,,,,,2013-14,Kharif,,5.0,,,66.0,,,13.2
12460,,,,,BAHRAICH,,,,,,,,,,
12461,,,,,,2004-05,Whole year,,78.0,,,907.0,,,11.62820512820513
12462,,,,,,2005-06,Whole year,,63.0,,,824.0,,,13.079365079365079
12463,,,,,,2006-07,Kharif,,122.0,,,1665.0,,,13.647540983606557
12464,,,,,,2007-08,Kharif,,61.0,,,821.0,,,13.459016393442623
12465,,,,,,2008-09,Kharif,,57.0,,,700.0,,,12.280701754385964
12466,,,,,,2009-10,Kharif,,64.0,,,870.0,,,13.59375
12467,,,,,,2010-11,Kharif,,73.0,,,899.0,,,12.315068493150683
12468,,,,,,2011-12,Kharif,,75.0,,,975.0,,,13.0
12469,,,,,,2012-13,Kharif,,89.0,,,1152.0,,,12.943820224719103
12470,,,,,,2013-14,Kharif,,104.0,,,1374.0,,,13.211538461538462
12471,,,,,BALLIA,,,,,,,,,,
12472,,,,,,2004-05,Whole year,,38.0,,,442.0,,,11.631578947368421
12473,,,,,,2005-06,Whole year,,19.0,,,248.0,,,13.052631578947368
12474,,,,,,2006-07,Kharif,,4.0,,,54.0,,,13.5
12475,,,,,,2007-08,Kharif,,17.0,,,229.0,,,13.470588235294118
12476,,,,,,2008-09,Kharif,,10.0,,,122.0,,,12.2
12477,,,,,,2009-10,Kharif,,18.0,,,245.0,,,13.61111111111111
12478,,,,,,2010-11,Kharif,,14.0,,,172.0,,,12.285714285714286
12479,,,,,,2011-12,Kharif,,13.0,,,169.0,,,13.0
12480,,,,,,2012-13,Kharif,,14.0,,,181.0,,,12.928571428571429
12481,,,,,BALRAMPUR,,,,,,,,,,
12482,,,,,,2004-05,Whole year,,18.0,,,209.0,,,11.61111111111111
12483,,,,,,2005-06,Whole year,,13.0,,,170.0,,,13.076923076923077
12484,,,,,,2006-07,Kharif,,2.0,,,27.0,,,13.5
12485,,,,,,2007-08,Kharif,,15.0,,,202.0,,,13.466666666666667
12486,,,,,,2008-09,Kharif,,18.0,,,221.0,,,12.277777777777779
12487,,,,,,2009-10,Kharif,,13.0,,,177.0,,,13.615384615384615
12488,,,,,,2011-12,Kharif,,10.0,,,130.0,,,13.0
12489,,,,,BANDA,,,,,,,,,,
12490,,,,,,2004-05,Whole year,,27.0,,,314.0,,,11.62962962962963
12491,,,,,,2005-06,Whole year,,31.0,,,406.0,,,13.096774193548388
12492,,,,,,2006-07,Kharif,,9.0,,,123.0,,,13.666666666666668
12493,,,,,,2007-08,Kharif,,59.0,,,795.0,,,13.474576271186441
12494,,,,,,2008-09,Kharif,,32.0,,,393.0,,,12.28125
12495,UTTAR PRADESH,,,,,,,,,,,,,,
12496,,,Sweet potato,,,,,,,,,,,,
12497,,,,,BANDA,,,,,,,,,,
12498,,,,,,2009-10,Kharif,,32.0,,,435.0,,,13.59375
12499,,,,,,2010-11,Kharif,,27.0,,,333.0,,,12.333333333333332
12500,,,,,,2011-12,Kharif,,32.0,,,416.0,,,13.0
12501,,,,,,2012-13,Kharif,,44.0,,,570.0,,,12.954545454545455
12502,,,,,BARABANKI,,,,,,,,,,
12503,,,,,,2004-05,Whole year,,375.0,,,4358.0,,,11.621333333333334
12504,,,,,,2005-06,Whole year,,346.0,,,4526.0,,,13.08092485549133
12505,,,,,,2006-07,Kharif,,350.0,,,4777.0,,,13.64857142857143
12506,,,,,,2007-08,Kharif,,183.0,,,2464.0,,,13.464480874316939
12507,,,,,,2008-09,Kharif,,174.0,,,2137.0,,,12.2816091954023
12508,,,,,,2009-10,Kharif,,148.0,,,2013.0,,,13.601351351351353
12509,,,,,,2010-11,Kharif,,240.0,,,2956.0,,,12.316666666666668
12510,,,,,,2011-12,Kharif,,219.0,,,2846.0,,,12.995433789954339
12511,,,,,,2012-13,Kharif,,159.0,,,2059.0,,,12.949685534591195
12512,,,,,,2013-14,Kharif,,97.0,,,1282.0,,,13.216494845360826
12513,,,,,BAREILLY,,,,,,,,,,
12514,,,,,,2004-05,Whole year,,308.0,,,3580.0,,,11.623376623376624
12515,,,,,,2005-06,Whole year,,540.0,,,7064.0,,,13.08148148148148
12516,,,,,,2006-07,Kharif,,357.0,,,4873.0,,,13.649859943977592
12517,,,,,,2007-08,Kharif,,231.0,,,3110.0,,,13.463203463203463
12518,,,,,,2008-09,Kharif,,206.0,,,2530.0,,,12.281553398058252
12519,,,,,,2009-10,Kharif,,92.0,,,1251.0,,,13.597826086956523
12520,,,,,,2010-11,Kharif,,285.0,,,3510.0,,,12.31578947368421
12521,,,,,,2011-12,Kharif,,234.0,,,3040.0,,,12.991452991452991
12522,,,,,,2012-13,Kharif,,99.0,,,1282.0,,,12.94949494949495
12523,,,,,,2013-14,Kharif,,19.0,,,251.0,,,13.210526315789473
12524,,,,,BASTI,,,,,,,,,,
12525,,,,,,2004-05,Whole year,,8.0,,,93.0,,,11.625
12526,,,,,,2005-06,Whole year,,8.0,,,165.0,,,20.625
12527,,,,,,2006-07,Kharif,,12.0,,,164.0,,,13.666666666666668
12528,,,,,,2007-08,Kharif,,8.0,,,108.0,,,13.5
12529,,,,,,2008-09,Kharif,,6.0,,,74.0,,,12.333333333333332
12530,,,,,,2009-10,Kharif,,38.0,,,517.0,,,13.605263157894738
12531,,,,,,2010-11,Kharif,,14.0,,,172.0,,,12.285714285714286
12532,,,,,,2011-12,Kharif,,16.0,,,208.0,,,13.0
12533,,,,,,2012-13,Kharif,,6.0,,,78.0,,,13.0
12534,,,,,,2013-14,Kharif,,6.0,,,79.0,,,13.166666666666668
12535,,,,,BIJNOR,,,,,,,,,,
12536,,,,,,2004-05,Whole year,,90.0,,,1046.0,,,11.622222222222222
12537,,,,,,2005-06,Whole year,,32.0,,,419.0,,,13.09375
12538,,,,,,2006-07,Kharif,,56.0,,,764.0,,,13.642857142857142
12539,,,,,,2007-08,Kharif,,10.0,,,135.0,,,13.5
12540,,,,,,2008-09,Kharif,,11.0,,,135.0,,,12.272727272727273
12541,,,,,,2009-10,Kharif,,1.0,,,14.0,,,14.0
12542,,,,,,2010-11,Kharif,,3.0,,,37.0,,,12.333333333333332
12543,,,,,,2012-13,Kharif,,1.0,,,13.0,,,13.0
12544,,,,,BULLANDSHAHR,,,,,,,,,,
12545,,,,,,2004-05,Whole year,,106.0,,,1232.0,,,11.622641509433963
12546,,,,,,2005-06,Whole year,,87.0,,,1138.0,,,13.080459770114942
12547,UTTAR PRADESH,,,,,,,,,,,,,,
12548,,,Sweet potato,,,,,,,,,,,,
12549,,,,,BULLANDSHAHR,,,,,,,,,,
12550,,,,,,2006-07,Kharif,,69.0,,,942.0,,,13.652173913043477
12551,,,,,,2007-08,Kharif,,113.0,,,1521.0,,,13.460176991150442
12552,,,,,,2008-09,Kharif,,124.0,,,1523.0,,,12.28225806451613
12553,,,,,,2009-10,Kharif,,100.0,,,1360.0,,,13.6
12554,,,,,,2010-11,Kharif,,75.0,,,924.0,,,12.32
12555,,,,,,2011-12,Kharif,,96.0,,,1247.0,,,12.989583333333332
12556,,,,,,2012-13,Kharif,,60.0,,,777.0,,,12.95
12557,,,,,,2013-14,Kharif,,91.0,,,1203.0,,,13.21978021978022
12558,,,,,CHANDAULI,,,,,,,,,,
12559,,,,,,2004-05,Whole year,,6.0,,,70.0,,,11.666666666666668
12560,,,,,,2005-06,Whole year,,2.0,,,26.0,,,13.0
12561,,,,,,2006-07,Kharif,,6.0,,,82.0,,,13.666666666666668
12562,,,,,,2007-08,Kharif,,2.0,,,27.0,,,13.5
12563,,,,,,2008-09,Kharif,,4.0,,,49.0,,,12.25
12564,,,,,,2009-10,Kharif,,5.0,,,68.0,,,13.6
12565,,,,,,2010-11,Kharif,,4.0,,,49.0,,,12.25
12566,,,,,,2011-12,Kharif,,4.0,,,52.0,,,13.0
12567,,,,,,2013-14,Kharif,,2.0,,,26.0,,,13.0
12568,,,,,CHITRAKUT,,,,,,,,,,
12569,,,,,,2004-05,Whole year,,25.0,,,290.0,,,11.6
12570,,,,,,2005-06,Whole year,,21.0,,,275.0,,,13.095238095238097
12571,,,,,,2006-07,Kharif,,17.0,,,232.0,,,13.647058823529413
12572,,,,,,2007-08,Kharif,,29.0,,,390.0,,,13.448275862068964
12573,,,,,,2008-09,Kharif,,21.0,,,258.0,,,12.285714285714286
12574,,,,,,2009-10,Kharif,,35.0,,,476.0,,,13.6
12575,,,,,,2010-11,Kharif,,25.0,,,308.0,,,12.32
12576,,,,,,2011-12,Kharif,,25.0,,,324.0,,,12.96
12577,,,,,,2012-13,Kharif,,47.0,,,608.0,,,12.936170212765958
12578,,,,,,2013-14,Kharif,,4.0,,,53.0,,,13.25
12579,,,,,DEORIA,,,,,,,,,,
12580,,,,,,2004-05,Whole year,,16.0,,,186.0,,,11.625
12581,,,,,,2005-06,Whole year,,32.0,,,418.0,,,13.0625
12582,,,,,,2006-07,Kharif,,50.0,,,682.0,,,13.64
12583,,,,,,2007-08,Kharif,,30.0,,,404.0,,,13.466666666666667
12584,,,,,,2008-09,Kharif,,30.0,,,368.0,,,12.266666666666667
12585,,,,,,2009-10,Kharif,,32.0,,,435.0,,,13.59375
12586,,,,,,2010-11,Kharif,,35.0,,,431.0,,,12.314285714285713
12587,,,,,,2011-12,Kharif,,35.0,,,454.0,,,12.971428571428572
12588,,,,,,2012-13,Kharif,,36.0,,,466.0,,,12.944444444444443
12589,,,,,,2013-14,Kharif,,18.0,,,238.0,,,13.222222222222221
12590,,,,,ETAH,,,,,,,,,,
12591,,,,,,2004-05,Whole year,,5546.0,,,64457.0,,,11.6222502704652
12592,,,,,,2005-06,Whole year,,4206.0,,,55018.0,,,13.080836899667142
12593,,,,,,2006-07,Kharif,,4312.0,,,58854.0,,,13.648886827458258
12594,,,,,,2007-08,Kharif,,4393.0,,,59142.0,,,13.462781698156157
12595,,,,,,2008-09,Kharif,,4737.0,,,58180.0,,,12.282035043276334
12596,,,,,,2009-10,Kharif,,192.0,,,2611.0,,,13.598958333333332
12597,,,,,,2010-11,Kharif,,450.0,,,5542.0,,,12.315555555555557
12598,,,,,,2011-12,Kharif,,486.0,,,6315.0,,,12.993827160493828
12599,UTTAR PRADESH,,,,,,,,,,,,,,
12600,,,Sweet potato,,,,,,,,,,,,
12601,,,,,ETAH,,,,,,,,,,
12602,,,,,,2012-13,Kharif,,963.0,,,12468.0,,,12.947040498442368
12603,,,,,,2013-14,Kharif,,912.0,,,12052.0,,,13.214912280701753
12604,,,,,ETAWAH,,,,,,,,,,
12605,,,,,,2004-05,Whole year,,62.0,,,721.0,,,11.629032258064518
12606,,,,,,2005-06,Whole year,,85.0,,,1112.0,,,13.08235294117647
12607,,,,,,2006-07,Kharif,,68.0,,,928.0,,,13.647058823529413
12608,,,,,,2007-08,Kharif,,77.0,,,1037.0,,,13.467532467532466
12609,,,,,,2008-09,Kharif,,56.0,,,688.0,,,12.285714285714286
12610,,,,,,2009-10,Kharif,,64.0,,,870.0,,,13.59375
12611,,,,,,2010-11,Kharif,,51.0,,,628.0,,,12.313725490196077
12612,,,,,,2011-12,Kharif,,70.0,,,909.0,,,12.985714285714288
12613,,,,,,2012-13,Kharif,,81.0,,,1049.0,,,12.950617283950617
12614,,,,,,2013-14,Kharif,,63.0,,,832.0,,,13.206349206349207
12615,,,,,FAIZABAD,,,,,,,,,,
12616,,,,,,2004-05,Whole year,,263.0,,,3057.0,,,11.623574144486692
12617,,,,,,2005-06,Whole year,,259.0,,,3388.0,,,13.08108108108108
12618,,,,,,2006-07,Kharif,,166.0,,,2266.0,,,13.650602409638555
12619,,,,,,2007-08,Kharif,,390.0,,,5250.0,,,13.461538461538462
12620,,,,,,2008-09,Kharif,,424.0,,,5207.0,,,12.28066037735849
12621,,,,,,2009-10,Kharif,,362.0,,,4923.0,,,13.599447513812153
12622,,,,,,2010-11,Kharif,,320.0,,,3941.0,,,12.315625
12623,,,,,,2011-12,Kharif,,332.0,,,4314.0,,,12.993975903614457
12624,,,,,,2012-13,Kharif,,257.0,,,3327.0,,,12.945525291828794
12625,,,,,,2013-14,Kharif,,144.0,,,1903.0,,,13.215277777777779
12626,,,,,FARRUKHABAD,,,,,,,,,,
12627,,,,,,2004-05,Whole year,,1187.0,,,13795.0,,,11.62173546756529
12628,,,,,,2005-06,Whole year,,1073.0,,,14036.0,,,13.08108108108108
12629,,,,,,2006-07,Kharif,,1137.0,,,15519.0,,,13.649076517150394
12630,,,,,,2007-08,Kharif,,996.0,,,13409.0,,,13.462851405622489
12631,,,,,,2008-09,Kharif,,989.0,,,12147.0,,,12.282103134479271
12632,,,,,,2009-10,Kharif,,1076.0,,,14634.0,,,13.600371747211895
12633,,,,,,2010-11,Kharif,,1044.0,,,12857.0,,,12.315134099616857
12634,,,,,,2011-12,Kharif,,1038.0,,,13488.0,,,12.994219653179192
12635,,,,,,2012-13,Kharif,,813.0,,,10526.0,,,12.947109471094711
12636,,,,,,2013-14,Kharif,,816.0,,,10783.0,,,13.214460784313726
12637,,,,,FATEHPUR,,,,,,,,,,
12638,,,,,,2004-05,Whole year,,1588.0,,,18456.0,,,11.622166246851386
12639,,,,,,2005-06,Whole year,,1656.0,,,21662.0,,,13.080917874396134
12640,,,,,,2006-07,Kharif,,1323.0,,,18058.0,,,13.64928193499622
12641,,,,,,2007-08,Kharif,,1591.0,,,21420.0,,,13.463230672532998
12642,,,,,,2008-09,Kharif,,1545.0,,,18976.0,,,12.28220064724919
12643,,,,,,2009-10,Kharif,,1541.0,,,20957.0,,,13.599610642439975
12644,,,,,,2010-11,Kharif,,698.0,,,8596.0,,,12.315186246418339
12645,,,,,,2011-12,Kharif,,1198.0,,,15567.0,,,12.994156928213691
12646,,,,,,2012-13,Kharif,,1318.0,,,17064.0,,,12.946889226100152
12647,,,,,,2013-14,Kharif,,1157.0,,,15290.0,,,13.215211754537597
12648,,,,,FIROZABAD,,,,,,,,,,
12649,,,,,,2004-05,Whole year,,250.0,,,2906.0,,,11.624
12650,,,,,,2005-06,Whole year,,230.0,,,3009.0,,,13.082608695652175
12651,UTTAR PRADESH,,,,,,,,,,,,,,
12652,,,Sweet potato,,,,,,,,,,,,
12653,,,,,FIROZABAD,,,,,,,,,,
12654,,,,,,2006-07,Kharif,,171.0,,,2334.0,,,13.649122807017543
12655,,,,,,2007-08,Kharif,,229.0,,,3083.0,,,13.462882096069869
12656,,,,,,2008-09,Kharif,,202.0,,,2481.0,,,12.282178217821782
12657,,,,,,2009-10,Kharif,,181.0,,,2461.0,,,13.596685082872927
12658,,,,,,2010-11,Kharif,,153.0,,,1884.0,,,12.313725490196077
12659,,,,,,2011-12,Kharif,,187.0,,,2430.0,,,12.994652406417112
12660,,,,,,2012-13,Kharif,,145.0,,,1877.0,,,12.944827586206898
12661,,,,,,2013-14,Kharif,,142.0,,,1876.0,,,13.211267605633802
12662,,,,,G.BUDDHA NGR.,,,,,,,,,,
12663,,,,,,2004-05,Whole year,,4.0,,,47.0,,,11.75
12664,,,,,,2005-06,Whole year,,2.0,,,26.0,,,13.0
12665,,,,,,2007-08,Kharif,,17.0,,,229.0,,,13.470588235294118
12666,,,,,,2008-09,Kharif,,31.0,,,381.0,,,12.29032258064516
12667,,,,,,2009-10,Kharif,,6.0,,,82.0,,,13.666666666666668
12668,,,,,,2010-11,Kharif,,11.0,,,136.0,,,12.363636363636363
12669,,,,,,2011-12,Kharif,,13.0,,,169.0,,,13.0
12670,,,,,GHAZIABAD,,,,,,,,,,
12671,,,,,,2004-05,Whole year,,5.0,,,58.0,,,11.6
12672,,,,,,2005-06,Whole year,,6.0,,,79.0,,,13.166666666666668
12673,,,,,,2006-07,Kharif,,7.0,,,95.0,,,13.571428571428571
12674,,,,,,2007-08,Kharif,,21.0,,,283.0,,,13.476190476190476
12675,,,,,,2008-09,Kharif,,13.0,,,160.0,,,12.307692307692307
12676,,,,,,2009-10,Kharif,,10.0,,,136.0,,,13.6
12677,,,,,,2010-11,Kharif,,36.0,,,443.0,,,12.305555555555557
12678,,,,,,2011-12,Kharif,,17.0,,,221.0,,,13.0
12679,,,,,,2012-13,Kharif,,16.0,,,207.0,,,12.9375
12680,,,,,GHAZIPUR,,,,,,,,,,
12681,,,,,,2004-05,Whole year,,9.0,,,105.0,,,11.666666666666668
12682,,,,,,2005-06,Whole year,,6.0,,,78.0,,,13.0
12683,,,,,,2006-07,Kharif,,7.0,,,95.0,,,13.571428571428571
12684,,,,,,2007-08,Kharif,,3.0,,,40.0,,,13.333333333333332
12685,,,,,,2008-09,Kharif,,5.0,,,61.0,,,12.2
12686,,,,,,2009-10,Kharif,,3.0,,,41.0,,,13.666666666666668
12687,,,,,,2011-12,Kharif,,4.0,,,52.0,,,13.0
12688,,,,,GONDA,,,,,,,,,,
12689,,,,,,2004-05,Whole year,,174.0,,,2022.0,,,11.620689655172415
12690,,,,,,2005-06,Whole year,,164.0,,,2145.0,,,13.079268292682928
12691,,,,,,2006-07,Kharif,,169.0,,,2307.0,,,13.650887573964496
12692,,,,,,2007-08,Kharif,,97.0,,,1306.0,,,13.463917525773194
12693,,,,,,2008-09,Kharif,,71.0,,,872.0,,,12.281690140845072
12694,,,,,,2009-10,Kharif,,104.0,,,1414.0,,,13.596153846153845
12695,,,,,,2011-12,Kharif,,89.0,,,1156.0,,,12.98876404494382
12696,,,,,,2012-13,Kharif,,53.0,,,686.0,,,12.943396226415093
12697,,,,,,2013-14,Kharif,,19.0,,,251.0,,,13.210526315789473
12698,,,,,GORAKHPUR,,,,,,,,,,
12699,,,,,,2004-05,Whole year,,30.0,,,349.0,,,11.633333333333333
12700,,,,,,2005-06,Whole year,,11.0,,,144.0,,,13.09090909090909
12701,,,,,,2006-07,Kharif,,23.0,,,314.0,,,13.652173913043477
12702,,,,,,2007-08,Kharif,,11.0,,,148.0,,,13.454545454545455
12703,UTTAR PRADESH,,,,,,,,,,,,,,
12704,,,Sweet potato,,,,,,,,,,,,
12705,,,,,GORAKHPUR,,,,,,,,,,
12706,,,,,,2008-09,Kharif,,2.0,,,25.0,,,12.5
12707,,,,,,2009-10,Kharif,,15.0,,,204.0,,,13.6
12708,,,,,,2010-11,Kharif,,12.0,,,148.0,,,12.333333333333332
12709,,,,,,2011-12,Kharif,,13.0,,,169.0,,,13.0
12710,,,,,,2012-13,Kharif,,7.0,,,90.0,,,12.857142857142858
12711,,,,,,2013-14,Kharif,,6.0,,,79.0,,,13.166666666666668
12712,,,,,HAMIRPUR,,,,,,,,,,
12713,,,,,,2004-05,Whole year,,9.0,,,105.0,,,11.666666666666668
12714,,,,,,2005-06,Whole year,,12.0,,,157.0,,,13.083333333333332
12715,,,,,,2007-08,Kharif,,3.0,,,40.0,,,13.333333333333332
12716,,,,,,2008-09,Kharif,,2.0,,,25.0,,,12.5
12717,,,,,,2009-10,Kharif,,5.0,,,68.0,,,13.6
12718,,,,,,2010-11,Kharif,,4.0,,,49.0,,,12.25
12719,,,,,,2011-12,Kharif,,3.0,,,39.0,,,13.0
12720,,,,,,2013-14,Kharif,,5.0,,,66.0,,,13.2
12721,,,,,HAPUR,,,,,,,,,,
12722,,,,,,2012-13,Kharif,,3.0,,,38.0,,,12.666666666666668
12723,,,,,HARDOI,,,,,,,,,,
12724,,,,,,2004-05,Whole year,,1006.0,,,11692.0,,,11.622266401590457
12725,,,,,,2005-06,Whole year,,1035.0,,,13539.0,,,13.081159420289856
12726,,,,,,2006-07,Kharif,,845.0,,,11533.0,,,13.648520710059172
12727,,,,,,2007-08,Kharif,,960.0,,,12924.0,,,13.4625
12728,,,,,,2008-09,Kharif,,968.0,,,11889.0,,,12.28202479338843
12729,,,,,,2009-10,Kharif,,963.0,,,13097.0,,,13.600207684319834
12730,,,,,,2010-11,Kharif,,720.0,,,8867.0,,,12.315277777777778
12731,,,,,,2011-12,Kharif,,891.0,,,11577.0,,,12.993265993265993
12732,,,,,,2012-13,Kharif,,800.0,,,10358.0,,,12.9475
12733,,,,,,2013-14,Kharif,,658.0,,,8695.0,,,13.214285714285714
12734,,,,,JALAUN,,,,,,,,,,
12735,,,,,,2004-05,Whole year,,21.0,,,244.0,,,11.619047619047619
12736,,,,,,2005-06,Whole year,,10.0,,,131.0,,,13.1
12737,,,,,,2007-08,Kharif,,1.0,,,14.0,,,14.0
12738,,,,,,2008-09,Kharif,,1.0,,,12.0,,,12.0
12739,,,,,,2009-10,Kharif,,7.0,,,95.0,,,13.571428571428571
12740,,,,,,2010-11,Kharif,,4.0,,,49.0,,,12.25
12741,,,,,,2011-12,Kharif,,3.0,,,39.0,,,13.0
12742,,,,,,2012-13,Kharif,,3.0,,,39.0,,,13.0
12743,,,,,JAUNPUR,,,,,,,,,,
12744,,,,,,2004-05,Whole year,,107.0,,,1243.0,,,11.616822429906541
12745,,,,,,2005-06,Whole year,,118.0,,,1544.0,,,13.084745762711863
12746,,,,,,2006-07,Kharif,,88.0,,,1201.0,,,13.647727272727273
12747,,,,,,2007-08,Kharif,,131.0,,,1764.0,,,13.465648854961833
12748,,,,,,2008-09,Kharif,,126.0,,,1548.0,,,12.285714285714286
12749,,,,,,2009-10,Kharif,,114.0,,,1550.0,,,13.596491228070176
12750,,,,,,2010-11,Kharif,,115.0,,,1416.0,,,12.31304347826087
12751,,,,,,2011-12,Kharif,,115.0,,,1494.0,,,12.991304347826087
12752,,,,,,2012-13,Kharif,,80.0,,,1035.0,,,12.9375
12753,,,,,,2013-14,Kharif,,12.0,,,159.0,,,13.25
12754,,,,,JHANSI,,,,,,,,,,
12755,UTTAR PRADESH,,,,,,,,,,,,,,
12756,,,Sweet potato,,,,,,,,,,,,
12757,,,,,JHANSI,,,,,,,,,,
12758,,,,,,2004-05,Whole year,,8.0,,,93.0,,,11.625
12759,,,,,,2005-06,Whole year,,4.0,,,52.0,,,13.0
12760,,,,,,2009-10,Kharif,,2.0,,,27.0,,,13.5
12761,,,,,,2010-11,Kharif,,1.0,,,12.0,,,12.0
12762,,,,,,2011-12,Kharif,,1.0,,,13.0,,,13.0
12763,,,,,KANNAUJ,,,,,,,,,,
12764,,,,,,2004-05,Whole year,,487.0,,,5660.0,,,11.62217659137577
12765,,,,,,2005-06,Whole year,,558.0,,,7299.0,,,13.080645161290322
12766,,,,,,2006-07,Kharif,,411.0,,,5610.0,,,13.649635036496349
12767,,,,,,2007-08,Kharif,,426.0,,,5736.0,,,13.464788732394366
12768,,,,,,2008-09,Kharif,,392.0,,,4814.0,,,12.28061224489796
12769,,,,,,2009-10,Kharif,,455.0,,,6188.0,,,13.6
12770,,,,,,2010-11,Kharif,,201.0,,,2475.0,,,12.313432835820896
12771,,,,,,2011-12,Kharif,,471.0,,,6120.0,,,12.993630573248408
12772,,,,,,2012-13,Kharif,,487.0,,,6305.0,,,12.946611909650924
12773,,,,,,2013-14,Kharif,,342.0,,,4520.0,,,13.216374269005849
12774,,,,,KANPUR CITY,,,,,,,,,,
12775,,,,,,2004-05,Whole year,,499.0,,,5800.0,,,11.623246492985972
12776,,,,,,2005-06,Whole year,,480.0,,,6279.0,,,13.08125
12777,,,,,,2006-07,Kharif,,313.0,,,4272.0,,,13.648562300319488
12778,,,,,,2007-08,Kharif,,420.0,,,5654.0,,,13.461904761904762
12779,,,,,,2008-09,Kharif,,353.0,,,4335.0,,,12.280453257790368
12780,,,,,,2009-10,Kharif,,413.0,,,5617.0,,,13.60048426150121
12781,,,,,,2010-11,Kharif,,396.0,,,4876.0,,,12.313131313131315
12782,,,,,,2011-12,Kharif,,379.0,,,4925.0,,,12.994722955145118
12783,,,,,,2012-13,Kharif,,266.0,,,3444.0,,,12.947368421052632
12784,,,,,,2013-14,Kharif,,497.0,,,6568.0,,,13.215291750503019
12785,,,,,KASGANJ (KASHIRAM NAGAR),,,,,,,,,,
12786,,,,,,2009-10,Kharif,,2914.0,,,39631.0,,,13.600205902539464
12787,,,,,,2010-11,Kharif,,4429.0,,,54543.0,,,12.314969519078799
12788,,,,,,2011-12,Kharif,,3672.0,,,47714.0,,,12.994008714596951
12789,,,,,,2012-13,Kharif,,3479.0,,,45042.0,,,12.946823799942512
12790,,,,,,2013-14,Kharif,,3214.0,,,42473.0,,,13.21499688861232
12791,,,,,KAUSHAMBI,,,,,,,,,,
